categoria;LOC;lat;lon;Filename
Guerrillas;Silvia, Cauca;2.611615;-76.37754;12
Guerrillas;Simití, Bolívar;7.957151;-73.946404;5
Guerrillas;Sipí, Chocó;4.65306;-76.64417;7
Guerrillas;Soacha, Cundinamarca;4.5827227;-74.21174649999999;12
Guerrillas;Solano, Caquetá;0.699152;-75.25355499999999;7
Guerrillas;Sucre, Sucre;8.916538147248733;-74.72682304315609;2
Guerrillas;Sumapaz, Tolima;4.112506545093167;-74.5813021227584;4
Guerrillas;Supía, Caldas;5.45589;-75.65040100000002;2
Guerrillas;Sácama, Casanare;6.098996;-72.248193;11
Guerrillas;Sácama, Nariño;6.098996;-72.248193;4
Guerrillas;Tadó, Chocó;5.2649419;-76.55943300000001;4
Guerrillas;Tadó, Córdoba;5.2649419;-76.55943300000001;1
Guerrillas;Tadó, Risaralda;5.315847499999999;-75.9927652;2
Guerrillas;Tame, Arauca;6.4586679;-71.73477369999999;22
Guerrillas;Taraira, Vaupés;-0.5644218999999999;-69.63385339999999;8
Guerrillas;Tarazá, Cauca;7.583190999999999;-75.39996599999999;1
Guerrillas;Tello, Huila;3.0673499;-75.1381059;1
Guerrillas;Teorama, Norte de Santander;8.437521;-73.2869429;4
Guerrillas;Tibú, Norte de Santander;8.642356;-72.73773299999999;11
Guerrillas;Tierralta, Córdoba;8.171571;-76.062313;6
Guerrillas;Timbiquí, Quindío;2.777744;-77.66760599999999;1
Guerrillas;Tiquisio, Bolívar;8.5555864;-74.26470429999999;4
Guerrillas;Tiquisio, Norte de Santander;8.5555864;-74.26470429999999;1
Guerrillas;Toledo, Quindío;4.4610191;-75.667356;2
Guerrillas;Toribio, Cauca;2.9562909;-76.2704;15
Guerrillas;Tuluá, Valle del Cauca;4.089869;-76.1914991;4
Guerrillas;Tumaco, Nariño;1.787434;-78.791265;13
Guerrillas;Turbo, Quindío;4.4610191;-75.667356;5
Guerrillas;Támara, Casanare;5.83034;-72.163056;3
Guerrillas;Umbita, Nariño;5.22138;-73.45687;6
Guerrillas;Unguía, Chocó;8.041038799999999;-77.093099;2
Guerrillas;Uramita, Antioquia;6.899406;-76.17451489999999;2
Guerrillas;Uribe, Meta;3.239241;-74.350661;9
Guerrillas;Urrao, Antioquia;6.313860999999999;-76.13181;2
Guerrillas;Valaparaiso, Caquetá;1.1951639;-75.70532399999999;1
Guerrillas;Valdivia, Valle del Cauca;3.8008893;-76.64127119999999;4
Guerrillas;Valle de Guamuez, Putumayo;0.4015861;-76.7798172;1
Guerrillas;Valle del Guamuez, Putumayo;0.4015861;-76.7798172;4
Guerrillas;Valledupar, Valle del Cauca;4.18049;-77.16171;1
Guerrillas;Vaupés, Vaupés;0.8553561;-70.81199529999999;1
Guerrillas;Venecia, Cundinamarca;4.089014;-74.4779102;2
Guerrillas;Vigía del Fuerte, Chocó;6.588654099999999;-76.896277;21
Guerrillas;Vigía del Fuerte, Quindío;6.588654099999999;-76.896277;2
Guerrillas;Villa de Rosario, Norte de Santander;7.8437879;-72.46968970000002;2
Guerrillas;Villa del Rosario, Norte de Santander;7.8437879;-72.46968970000002;1
Guerrillas;Villahermosa, Tolima;5.029564;-75.1168256;1
Guerrillas;Villavicencio, Meta;4.1491688;-73.6285475;2
Guerrillas;Vista Hermosa, Meta;3.127883;-73.752512;19
Guerrillas;Yavaraté, Vaupés;0.6150599999999999;-69.2080299;8
Guerrillas;Yondó, Bolívar;6.951009099999999;-74.1709702;1
Guerrillas;Yondó, Quindío;6.951009099999999;-74.1709702;3
Guerrillas;Yopal, Casanare;5.348903;-72.40052299999999;4
Guerrillas;Zaragoza, Cauca;2.20849;-77.8288199;1
Guerrillas;Zaragoza, Quindío;4.4610191;-75.667356;2
Guerrillas;nan, Antioquia;6.2476598;-75.565816;2
